app_id,full_text
427520,"singleplayer multiplayer online multiplayer local multiplayer cross-platform multiplayer steam achievements steam cloud includes level editor casual indie simulation strategy earlyaccess earlyaccess base-building resource management factorio game building creating automated factories produce items increasing complexity, infinite 2d world. imagination design factory, combine simple elements ingenious structures, finally protect creatures you. automation base building resource management sandbox crafting strategy multiplayer survival management open world coop building 2d moddable singleplayer trains simulation pixel graphics city builder indie"
500,"singleplayer multiplayer coop steam achievements full controller support captions available steam cloud valve anti-cheat enabled stats steam leaderboards includes source sdk commentary available action zombies coop fps valve (the creators counter-strike, half-life more) left 4 dead, co-op action horror game xbox 360 casts players epic struggle survival swarming zombie hordes terrifying mutant monsters. zombies coop multiplayer fps action horror shooter online coop survival teambased firstperson postapocalyptic singleplayer atmospheric adventure moddable tactical replay value competitive female protagonist"
24200,"multiplayer mmo steam achievements full controller support action adventure freetoplay massive-multiplayer rpg freetoplay superhero massive-multiplayer universe online free-to-play, massive multiplayer online action game set popular universe. breed heroes villains wield incredible powers war legendary characters batman, superman, lex luthor joker. freetoplay superhero mmorpg massive-multiplayer character customization action comic book rpg adventure controller thirdperson multiplayer combat beat em up exploration pvp open world fighting online coop coop"
10090,"singleplayer multiplayer coop action zombies world war ii fps duty back, redefining war experienced before. building duty 4®: modern warfare engine, duty: war immerses players gritty chaotic wwii combat experienced. zombies world war ii fps multiplayer action shooter coop singleplayer moddable firstperson war online coop gore historical classic survival great soundtrack tanks horror adventure"
774461,"singleplayer local multiplayer local coop steam achievements steam trading cards partial controller support steam cloud casual casual local multiplayer comedy it’s biggest party pack yet, including return classic pop culture trivia mash-up don’t jack: stream; game hilarious hypotheticals split room; lyric-writing, robot rap battle mad verse city; inventive drawing game patently stupid; outer space fling-fest zeeple dome. casual local multiplayer trivia comedy funny multiplayer party game party board game strategy 4 player local local coop coop indie"
362890,singleplayer multiplayer online multiplayer cross-platform multiplayer steam achievements steam trading cards captions available steam workshop partial controller support steam cloud includes level editor includes source sdk action adventure indie earlyaccess earlyaccess fps remake relive half-life. fps remake action sci-fi firstperson singleplayer classic shooter atmospheric story rich great soundtrack aliens adventure zombies horror multiplayer indie earlyaccess mod coop
501300,"singleplayer steam achievements full controller support steam trading cards steam cloud adventure indie story rich atmospheric walking simulator remains edith finch collection strange tales family washington state. edith, you’ll explore colossal finch house, searching stories explores family history figure family left alive. story rich atmospheric walking simulator firstperson exploration mystery adventure female protagonist singleplayer indie great soundtrack narration short drama psychological horror puzzle dark horror visual novel lovecraftian"
266840,"singleplayer multiplayer coop steam achievements steam trading cards steam workshop steam cloud stats steam leaderboards includes level editor simulation strategy strategy rts mythology age mythology back! choose god battlefield classic, upgraded steamworks integration enhanced features. strategy mythology rts classic multiplayer nostalgia great soundtrack singleplayer epic fantasy simulation historical atmospheric realtime tactical story rich adventure coop remake action"
457140,"singleplayer indie simulation earlyaccess earlyaccess base-building survival oxygen included space-colony simulation game. deep inside alien space rock industrious crew master science, overcome strange lifeforms, harness incredible space tech survive, possibly, thrive. colony sim base building survival resource management building singleplayer management simulation 2d sandbox strategy space indie sci-fi exploration open world difficult adventure multiplayer earlyaccess"
573090,"singleplayer multiplayer online multiplayer coop online coop steam workshop partial controller support simulation earlyaccess earlyaccess simulation sandbox join design, create pilot air sea rescue service. release hero battle fierce storms sea rescue need. sandbox open world building flight exploration sailing programming open world survival craft immersive sim survival base building character customization pvp naval firstperson trains physics tutorial automation crafting"
206480,mmo action adventure freetoplay massive-multiplayer rpg freetoplay rpg mmorpg enter danger adventure dungeons & dragons online® based beloved rpg started all. freetoplay rpg mmorpg massive-multiplayer fantasy dungeons  dragons action adventure multiplayer dragons open world magic character customization coop thirdperson dungeon crawler puzzle online coop sandbox fps
963930,"singleplayer online multiplayer action earlyaccess earlyaccess action violent contractors team-based competitive multiplayer shooter game virtual reality devices. experience level virtual warfare hardcore controls, lethal weapons, customizable load-outs, intense firefights. operator. vr action violent fps indie simulation military multiplayer firstperson shooter gun customization earlyaccess singleplayer"
304930,"singleplayer online multiplayer online coop steam achievements steam trading cards vr support steam workshop inapppurcases steam cloud valve anti-cheat enabled stats includes level editor action adventure casual freetoplay indie freetoplay survival zombies survivor zombie infested ruins society, work friends forge alliances remain living. freetoplay survival zombies multiplayer open world coop crafting adventure sandbox firstperson fps action postapocalyptic shooter looter shooter singleplayer massive-multiplayer indie atmospheric casual"
4700,"singleplayer multiplayer steam trading cards strategy strategy medieval historical spanning turbulent era western history, quest territory power takes europe, africa, middle east, shores world. strategy medieval historical turnbased strategy grand strategy war rts tactical singleplayer multiplayer moddable military turnbased real time tactics classic simulation action sandbox great soundtrack 4x"
615120,"singleplayer action indie earlyaccess earlyaccess action indie compound randomized rogue-lite, free-roaming shooter vr veterans. duck dodge enemy tough-as-nails retro fps multiple locomotion options. download demo below! action roguelite vr indie retro shooter fps pixel graphics 3d firstperson action roguelike earlyaccess 1980s roguelike procedural generation singleplayer bullet hell dungeon crawler cyberpunk difficult"
339610,online multiplayer mmo online coop steam trading cards partial controller support action casual freetoplay massive-multiplayer sports freetoplay basketball sports freestyle 2: street basketball fast paced online arcade basketball game. create unique player compete online street league! variety b-ball moves customize player! team street ballers online rise top! freetoplay basketball sports multiplayer massive-multiplayer action casual coop competitive strategy singleplayer simulation esports controller anime great soundtrack funny open world 2d fps
469600,"singleplayer multiplayer online multiplayer coop online coop indie strategy earlyaccess earlyaccess strategy tower defense infinitely replayable multiplayer single-player tower defense. defend waves enemies destroy enemy's king destroy yours. legion 2 one-of-a-kind game tactics, teamwork, prediction. party 1-8 players. tower defense multiplayer auto battler strategy replay value competitive pvp pve online coop coop base building fantasy resource management sci-fi magic mechs 3d survival 2d medieval"
834530,"singleplayer multiplayer steam achievements full controller support steam trading cards steam cloud action adventure rpg action adventure rpg sega’s critically-acclaimed entry started legend. kazuma kiryu, up-and-coming yakuza takes fall murder crime boss, emerge prison years changed world. remastered ground up, 4k uncapped framerates pc. action adventure story rich rpg beat em up open world singleplayer crime violent great soundtrack minigames drama sexual comedy thirdperson remake atmospheric funny jrpg anime"
459220,"singleplayer online multiplayer online coop steam achievements full controller support steam trading cards captions available steam cloud steam leaderboards strategy strategy rts sci-fi halo wars: definitive edition enhanced version real-time strategy classic, halo wars, updated natively pc. halo wars: definitive edition includes improved graphics, achievements dlc created landmark real-time strategy game. strategy rts base building multiplayer sci-fi singleplayer war action military coop great soundtrack simulation aliens classic tactical online coop sandbox story rich shooter atmospheric"
228200,"singleplayer multiplayer steam trading cards steam workshop steam cloud violent action strategy strategy world war ii rts delivering visceral wwii gaming experience, company heroes redefines rts bringing sacrifice heroic soldiers, war-ravaged environments, dynamic battlefields life. visit ""company heroes - legacy edition"" additional user reviews. strategy world war ii rts war action multiplayer singleplayer tactical military violent historical base building coop classic real time tactics mod moddable story rich mature great soundtrack"
372000,mmo steam trading cards inapppurcases partial controller support valve anti-cheat enabled freetoplay massive-multiplayer rpg mmorpg massive-multiplayer freetoplay tree savior(abbreviated tos thereafter) mmorpg embark journey search goddesses chaos. fairy-tale colors accompanied beautiful graphics tos reminiscing precious moments game. mmorpg massive-multiplayer rpg anime fantasy adventure cute action multiplayer open world isometric action rpg coop hack and slash pvp memes crpg exploration pve freetoplay
252870,singleplayer coop online coop cross-platform multiplayer partial controller support action adventure indie simulation earlyaccess earlyaccess space coop team operate starship explore randomized galaxy falling chaos. coordination crewmembers essential survive perils await you. space coop open world adventure multiplayer action space sim sci-fi online coop firstperson earlyaccess indie vr singleplayer fps colorful aliens futuristic robots 6dof
307780,"singleplayer multiplayer steam achievements full controller support steam trading cards steam cloud steam leaderboards action fighting gore action experience generation #1 fighting franchise. mortal kombat combines unparalleled, cinematic presentation gameplay. fighting gore action violent multiplayer blood mature local multiplayer 2d fighter competitive atmospheric singleplayer arcade great soundtrack 2.5d online coop fantasy thirdperson horror female protagonist"
16450,"singleplayer multiplayer action horror fps action assume role special forces sgt. becket routine mission turns fight survival wrath alma wade. alma's terrifying power surges control, squad forced battle apocalyptic landscape search clues destroy her! horror fps action singleplayer shooter gore multiplayer psychological horror firstperson bullet time atmospheric coop jump scare sci-fi classic story rich sequel nudity mechs survival horror"
334230,"multiplayer cross-platform multiplayer steam achievements inapppurcases steam cloud indie rpg strategy strategy multiplayer mystery inspired party games werewolf mafia, town salem game murder, mystery deception. multiplayer strategy mystery indie rpg social deduction casual werewolves funny coop great soundtrack tactical survival board game 2d massive-multiplayer memes comedy family friendly action"
702320,"online multiplayer steam achievements inapppurcases freetoplay massive-multiplayer rpg strategy freetoplay strategy rpg claim title highland king, northern czar desert sultan, join genre-redefining strategy game wage constant war real territorial conquest! fortify castle, fuel massive army, enter ultimate fight realm domination! freetoplay strategy massive-multiplayer rpg medieval multiplayer singleplayer"
528740,"online multiplayer mmo cross-platform multiplayer steam achievements steam trading cards inapppurcases freetoplay massive-multiplayer simulation strategy strategy freetoplay massive-multiplayer operation: earth intense sci-fi multiplayer strategy game command advanced military facility defend earth hostile alien invasion. create alliance, gather resources, unlock advanced technology level stronghold! strategy freetoplay massive-multiplayer simulation sci-fi multiplayer tactical futuristic aliens survival"
352720,"singleplayer steam achievements steam trading cards steam cloud indie simulation strategy earlyaccess earlyaccess god game simulation jump straight managing planets guide civilization ages. build ultimate empire universim, breed god game development crytivo. earlyaccess god game colony sim city builder sandbox building casual survival management space strategy simulation procedural generation colorful sci-fi resource management aliens singleplayer open world realtime with pause"
438740,multiplayer steam achievements full controller support stats steam leaderboards action horror multiplayer survival horror jason back! jason voorhees unleashed stalking grounds camp crystal lake! friday 13th: game highly-anticipated horror titles time. finally role jason voorhees camp crystal lake counselors. horror multiplayer survival horror survival gore violent coop thirdperson action stealth psychological horror dark mature atmospheric open world funny adventure singleplayer difficult nudity
289650,"singleplayer multiplayer coop inapppurcases partial controller support action adventure open world parkour assassin assassin’s creed® unity tells story arno, young man embarks extraordinary journey expose true powers french revolution. brand co-op mode, friends thrown middle ruthless struggle fate nation. open world parkour assassin stealth historical coop action adventure multiplayer thirdperson online coop atmospheric singleplayer story rich great soundtrack rpg action rpg sandbox tactical simulation"
269210,"singleplayer multiplayer online multiplayer local multiplayer coop online coop local coop shared/splitscreen cross-platform multiplayer steam achievements full controller support steam trading cards steam cloud action adventure indie massive-multiplayer rpg rpg rogue-like indie hero siege hack slash roguelike rpg randomly generated zones, loot, randomized enemies, bosses more! 4 player online multiplayer! rpg action roguelike hack and slash pixel graphics roguelike multiplayer indie action coop adventure local coop 2d roguelite topdown action rpg massive-multiplayer bullet hell singleplayer controller difficult"
70,"singleplayer multiplayer online multiplayer steam cloud valve anti-cheat enabled action fps classic action named game year 50 publications, valve's debut title blends action adventure award-winning technology create frighteningly realistic players survive. includes exciting multiplayer mode play friends enemies world. fps sci-fi 1990s multiplayer singleplayer classic action shooter firstperson aliens silent protagonist story rich atmospheric moddable adventure gore actionadventure retro difficult pvp"
418460,"multiplayer online multiplayer steam achievements steam trading cards steam workshop inapppurcases stats includes level editor action massive-multiplayer simulation strategy fps war multiplayer red orchestra series' vietnam: 64-player mp matches; 20+ maps; army & marines, pavn/nva, nlf/vc; australians arvn forces; 50+ weapons; 4 flyable helicopters; mines, traps tunnels; brutal. authentic. gritty. character customization. napalm morning. fps war realistic military multiplayer shooter tactical action firstperson historical teambased simulation gore cold war atmospheric singleplayer massive-multiplayer violent strategy indie"
375480,singleplayer shared/splitscreen steam achievements full controller support steam cloud stats action adventure indie rpg earlyaccess earlyaccess rpg loot magical device chronicon travel souls memories fallen heroes re-live grand tales! epic adventures loot monsters await! loot action rpg dungeon crawler hack and slash rpg pixel graphics crafting indie procedural generation 4 player local local coop actionadventure action fantasy pve 2d adventure singleplayer magic classbased
326460,"singleplayer multiplayer online multiplayer local multiplayer steam achievements steam trading cards partial controller support stats action casual indie massive-multiplayer strategy earlyaccess earlyaccess tanks multiplayer demolish friends hundreds upgradable weapons shot customizable tank action-packed online multiplayer tanks game. earn xp level unlock tanks, weapons, gear. fight alongside friends strategic team free-for-all matches. tanks multiplayer strategy 2d action turnbased shooter casual earlyaccess online coop massive-multiplayer indie colorful funny turnbased strategy coop singleplayer physics great soundtrack family friendly"
254700,singleplayer steam achievements full controller support steam trading cards captions available steam cloud steam leaderboards action adventure inventory management survival horror action (release: 2014) special agent leon s. kennedy mission rescue u.s. president’s daughter kidnapped. inventory management survival horror action zombies horror thirdperson shooter singleplayer adventure classic thirdperson quicktime events atmospheric survival shooter gore remake replay value great soundtrack difficult multiplayer
365590,"singleplayer multiplayer coop steam trading cards inapppurcases action adventure rpg open world multiplayer third-person shooter deadly pandemic sweeps york, agents save remains. complete missions, explore dark zone, fight enemy factions 3 friends. experience endgame offering pvp pve modes. open world looter shooter multiplayer thirdperson shooter action coop shooter rpg online coop postapocalyptic survival massive-multiplayer tactical thirdperson singleplayer mmorpg adventure atmospheric fps stealth"
825630,singleplayer steam achievements steam trading cards partial controller support steam cloud adventure visual novel story rich anime save love… save humanity? sequel visual cult classic. experience alternate worldline steins;gate. visual novel story rich anime time travel sci-fi great soundtrack adventure multiending singleplayer science choices matter artificial intelligence psychological horror romance mystery psychological atmospheric violent memes
244450,singleplayer multiplayer coop steam achievements steam trading cards steam workshop steam cloud stats steam leaderboards includes level editor action simulation strategy strategy world war ii war men war: assault squad 2 features single player style skirmish modes players extreme tank combat deadly sniper stealth missions. commanders faceoff opponents multiplayer 1v1 – 8v8 maps. strategy world war ii war simulation rts action tactical military multiplayer real time tactics realistic tanks historical coop singleplayer destruction atmospheric difficult classic adventure
528230,singleplayer online coop partial controller support action indie action indie top-down shooter synthetik unforgiving tactical shooter rogue-lite freedom experimentation key. fight overrun machine legion gods. experience level gun-play dive unparalleled build options android upgrades. defeat heart armageddon? roguelite topdown shooter indie action action roguelike online coop difficult coop shooter roguelike twin stick shooter isometric topdown robots cyberpunk bullet hell multiplayer great soundtrack singleplayer tactical
424840,"singleplayer steam achievements full controller support steam trading cards steam cloud adventure horror adventure atmospheric immerse nightmares, dark whimsical tale confront childhood fears! escape maw – vast, mysterious vessel inhabited corrupted souls meal. horror atmospheric adventure singleplayer dark puzzle platformer puzzle indie story rich stealth platformer psychological horror great soundtrack thirdperson 2.5d survival horror short female protagonist action strategy"
109600,"multiplayer mmo coop steam trading cards inapppurcases includes level editor adventure freetoplay massive-multiplayer rpg freetoplay mmorpg rpg neverwinter free, action mmorpg based acclaimed dungeons & dragons fantasy roleplaying game. epic stories, action combat classic roleplaying await heroes courageous enter fantastic neverwinter! freetoplay mmorpg rpg massive-multiplayer adventure multiplayer fantasy action open world character customization coop dungeons  dragons pvp dragons action rpg pve thirdperson hack and slash atmospheric zombies"
453480,singleplayer multiplayer online multiplayer cross-platform multiplayer inapppurcases freetoplay strategy freetoplay card game anime battles day. shadowverse. japan's #1 strategic card game. card gamers card gamers. freetoplay card battler trading card game deckbuilding anime card game strategy multiplayer fantasy turnbased sexual nudity pvp competitive singleplayer cute casual rpg jrpg adventure
357190,"singleplayer multiplayer online multiplayer local multiplayer steam achievements full controller support steam cloud steam leaderboards action fighting action 2d fighter marvel capcom join forces deliver frenetic 3 3 tag battles ultimate marvel capcom 3. release fully loaded, including previous dlc, marvel vs. capcom : official complete works. fighting action 2d fighter superhero multiplayer comic book arcade competitive great soundtrack 2.5d local multiplayer singleplayer"
886250,"online multiplayer casual freetoplay strategy earlyaccess earlyaccess freetoplay casual step future game-changing release biggest business. visually stunning environments; realistic chip card movements; endless supply interactive toys, props accessories; world’s poker software powering multiplayer texas hold’em action. freetoplay casual strategy vr earlyaccess gambling card game multiplayer"
574980,"singleplayer multiplayer online multiplayer local multiplayer full controller support action indie earlyaccess earlyaccess indie fighting them’s fightin’ herds 2d fighting game featuring cast adorable animals designed acclaimed cartoon producer lauren faust. beneath cute cuddly surface, fighter awaits! 2d fighter action indie fighting cute cartoon multiplayer local multiplayer singleplayer pvp female protagonist pixel graphics colorful anime fantasy tutorial magic funny memes horses"
291650,"singleplayer steam achievements steam trading cards steam cloud commentary available rpg rpg fantasy isometric prepare enchanted choices paths choose shape destiny. obsidian entertainment, developer fallout: vegas™ south park: stick truth™, paradox interactive pillars eternity. rpg fantasy isometric story rich singleplayer crpg partybased rpg realtime with pause adventure kickstarter character customization atmospheric dark fantasy open world exploration classic great soundtrack strategy indie crowdfunded"
755500,"singleplayer steam achievements full controller support steam trading cards steam cloud action adventure action adventure anime leave compass join luffy embarks brand action-packed adventure experience powers legendary gum-gum fruit uncover hidden secrets original, never-before-seen island! action adventure anime open world singleplayer pirates multiplayer fighting coop sexual jrpg story rich rpg thirdperson fantasy"
221910,"singleplayer steam achievements full controller support captions available steam cloud adventure indie comedy narration indie stanley parable person exploration game. play stanley, play stanley. follow story, follow story. choice, choice. game end, game end. comedy narration indie walking simulator firstperson funny psychological satire dynamic narration adventure exploration multiending singleplayer choices matter story rich short surreal atmospheric puzzle casual"
389430,singleplayer multiplayer mmo steam trading cards action adventure freetoplay massive-multiplayer rpg freetoplay mmorpg massive-multiplayer great battle karus morad arrived steam! pledge allegiance nations skills test pvp mmorpg universe! freetoplay mmorpg massive-multiplayer action pvp open world multiplayer adventure rpg actionadventure war strategy survival action rpg character customization casual fantasy anime horror moba
383120,"singleplayer multiplayer coop steam workshop partial controller support adventure indie simulation strategy earlyaccess earlyaccess survival open world empyrion - galactic survival open space sandbox survival adventure. build powerful ships, mighty space stations vast planetary settlements explore, conquer exploit variety planets discover mysteries empyrion! simulation coop open world survival craft space survival building open world exploration space sim voxel sandbox physics singleplayer multiplayer sci-fi pvp pve strategy crafting fps"
274170,"singleplayer steam achievements full controller support steam workshop steam leaderboards includes level editor action indie great soundtrack gore pixel graphics hotline miami 2: wrong number brutal conclusion hotline miami saga, set backdrop escalating violence retribution spilled blood original game. great soundtrack gore pixel graphics violent action fastpaced difficult retro topdown 1980s indie singleplayer atmospheric topdown shooter blood 2d shooter level editor arcade 1990s"
366090,"singleplayer multiplayer online multiplayer coop online coop steam achievements steam trading cards stats action adventure indie strategy earlyaccess earlyaccess survival base-building colony survival unique first-person strategy game developed two-man team. build colony voxel world. command guards, farmers, miners colonists. defend colony horde monsters attacks night! colony sim survival base building building multiplayer strategy sandbox open world earlyaccess adventure city builder crafting zombies management coop action indie singleplayer voxel rts"
704450,singleplayer online multiplayer online coop steam trading cards steam workshop includes level editor rpg rpg fantasy dungeons dragons return forgotten realms bestselling dungeons & dragons roleplaying game. combines content neverwinter nights diamond edition all-new enhanced features. includes 100+ hours award-winning adventures tools create own! rpg dungeons  dragons fantasy character customization crpg multiplayer realtime with pause story rich adventure moddable magic online coop coop retro female protagonist action atmospheric action rpg actionadventure singleplayer
213610,singleplayer multiplayer partial controller support action action platformer great soundtrack experience unique adventures featuring long-time heroes returning villains battle fate world! action platformer great soundtrack 3d platformer adventure fastpaced classic replay value singleplayer thirdperson local multiplayer retro family friendly story rich multiplayer split screen racing 3d sci-fi comedy
595520,"singleplayer steam achievements full controller support steam trading cards steam cloud violent rpg rpg jrpg fantasy final fantasy xii zodiac age - revered classic returns, fully remastered time pc, featuring enhanced gameplay. rpg jrpg fantasy story rich singleplayer great soundtrack open world adventure exploration classic action remake turnbased thirdperson anime atmospheric realtime with pause female protagonist partybased rpg strategy"
214490,"singleplayer steam achievements full controller support steam cloud action horror survival horror sci-fi discover true meaning fear alien: isolation, survival horror set atmosphere constant dread mortal danger. horror survival horror sci-fi atmospheric aliens stealth firstperson space female protagonist survival singleplayer action difficult adventure psychological horror great soundtrack fps gore shooter vr"
278080,"singleplayer shared/splitscreen steam achievements partial controller support action hack and slash action historical ""dynasty warriors 8: xtreme legends"" introduces levels fun refreshing gameplay vanquishing swarms enemies mighty warriors ""dynasty warriors 8."" hack and slash action historical musou thirdperson great soundtrack local coop local multiplayer beat em up multiplayer singleplayer action rpg rpg fighting adventure coop jrpg strategy spectacle fighter casual"
225540,"singleplayer steam achievements full controller support steam trading cards action adventure open world action destruction 1000 km² complete freedom sky seabed, rico rodriguez returns unleash chaos creative explosive ways imaginable. open world action destruction thirdperson shooter multiplayer singleplayer adventure shooter sandbox thirdperson exploration physics funny atmospheric coop parkour comedy great soundtrack moddable rpg"
445980,"singleplayer local coop shared/splitscreen steam achievements full controller support steam trading cards steam cloud action adventure indie action pixel graphics rogue-like wizard legend no-nonsense, action-packed wizardry emphasizes precise movements smart comboing spells rogue-like dungeon crawler features unique spells relics! action roguelike pixel graphics roguelike action dungeon crawler local coop magic multiplayer adventure roguelite indie coop hack and slash local multiplayer difficult 2d singleplayer rpg procedural generation fastpaced"
489520,"multiplayer online multiplayer coop online coop steam trading cards inapppurcases partial controller support steam cloud action freetoplay indie strategy earlyaccess earlyaccess strategy card game addictive fast-paced hybrid card games & tower-defense. play 1v1 - bring friend 2v2 - engage epic online multiplayer battles innovative strategy awesome plays! collect 200+ cards unique mechanics, free! real time tactics rts multiplayer coop card battler strategy rpg card game freetoplay strategy pvp pve deckbuilding tactical competitive online coop singleplayer turnbased tactics mouse only tower defense stylized"
555950,"singleplayer steam achievements steam trading cards partial controller support steam cloud action anime action female protagonist komaru naegi imprisoned inside mysterious apartment year. rescue derailed hundreds monokumas suddenly attack. teams toko fukawa survive rampaging monokumas, escape crafty monokuma kids, uncover secrets city. anime female protagonist action thirdperson shooter story rich singleplayer sexual great soundtrack visual novel violent mature puzzle horror psychological horror adventure nudity dark detective survival horror mystery"
394510,"singleplayer multiplayer coop online coop local coop shared/splitscreen steam achievements full controller support steam cloud valve anti-cheat enabled action coop online coop twin stick shooter helldivers™ hardcore, cooperative, twin stick shooter. elite unit called helldivers, players work protect super earth defeat enemies mankind intense intergalactic war. online coop coop topdown shooter twin stick shooter local coop action multiplayer sci-fi 4 player local topdown comedy shooter funny space difficult strategy mechs survival isometric hack and slash"
410320,"singleplayer multiplayer coop shared/splitscreen steam achievements full controller support steam trading cards steam cloud action action third-person shooter coop fight future planet ravagers, merciless swarm alien invaders, earth defense force (edf) third-person shooter.play classes 80 missions range 800 weapons disposal.co-op play supported. action thirdperson shooter coop aliens online coop mechs sci-fi local coop anime split screen funny multiplayer shooter robots destruction comedy difficult singleplayer memes gore"
285920,"singleplayer online multiplayer online coop steam achievements steam trading cards steam workshop partial controller support action indie building open world sandbox terratech open-world, sandbox adventure game, design build creations mix crafting, combat discovery. design vehicles huge library blocks. scavenge, craft buy parts survive ultimate planetary prospector. building sandbox open world open world survival craft multiplayer robots crafting action survival adventure singleplayer exploration strategy earlyaccess indie physics thirdperson shooter coop sci-fi"
17470,"singleplayer full controller support action horror action sci-fi isaac clarke, engineer spacecraft usg ishimura. warrior. soldier. are, however, defense remaining living crew. horror sci-fi action space survival horror thirdperson atmospheric singleplayer thirdperson shooter gore shooter aliens dark futuristic story rich silent protagonist survival adventure zombies immersive"
403640,"singleplayer steam achievements full controller support steam trading cards steam cloud action stealth action first-person reprise role supernatural assassin dishonored 2. declared “masterpiece” eurogamer hailed “a must-play revenge tale” game informer, dishonored 2 follow arkane’s 1st-person action blockbuster & winner 100+ 'game year' awards, dishonored. stealth firstperson action assassin singleplayer steampunk atmospheric story rich female protagonist magic parkour supernatural open world adventure exploration great soundtrack gore immersive sim heist dystopian"
314160,"singleplayer multiplayer partial controller support simulation simulation flight realistic skies world’s favourite flight simulator! multi award winning microsoft flight simulator lands steam time. world, flying world’s iconic aircraft 24,000 destinations. flight simulation realistic multiplayer open world singleplayer moddable adventure firstperson atmospheric vr action difficult massive-multiplayer coop military thirdperson strategy local multiplayer sandbox"
704850,"singleplayer steam achievements partial controller support action adventure indie simulation simulation stealth crime thief. gather intel, steal things sell buy hi-tech equipment. real thief does. simulation stealth crime singleplayer adventure firstperson action open world heist indie sandbox realistic strategy funny coop exploration silent protagonist atmospheric casual walking simulator"
485510,"singleplayer online multiplayer online coop steam achievements full controller support steam trading cards steam cloud stats steam leaderboards action rpg action souls-like rpg ready die? experience newest brutal action game team ninja koei tecmo games. age samurai, lone traveler lands shores japan. fight vicious warriors supernatural yokai infest land order seeks. soulslike action rpg difficult hack and slash dark fantasy ninja action rpg thirdperson jrpg singleplayer coop multiplayer historical loot fantasy adventure atmospheric nudity great soundtrack"
